line_id,invoice_id,product_id,quantity,unit_price,discount_pct,discount_amount,extended_amount,line_total,unit_standard_cost,line_cost,gross_margin
26011,117-20191216-000017,42,2,15.5,0.0,0.0,31.0,31.0,4.58,9.16,21.84
26012,117-20191216-000017,5,1,10.5,0.0,0.0,10.5,10.5,3.12,3.12,7.38
26013,117-20191216-000017,52,1,114.5,0.0,0.0,114.5,114.5,50.21,50.21,64.29
26014,117-20191229-000018,78,1,16.5,0.2,3.3,16.5,13.2,5.3,5.3,7.9
26015,117-20200114-000019,37,2,33.5,0.0,0.0,67.0,67.0,10.06,20.12,46.88
26016,117-20200114-000019,64,2,11.0,0.0,0.0,22.0,22.0,3.2,6.4,15.6
26017,117-20200117-000020,7,1,224.5,0.0,0.0,224.5,224.5,104.91,104.91,119.59
26018,117-20200117-000020,78,2,16.5,0.0,0.0,33.0,33.0,5.3,10.6,22.4
26019,117-20200210-000021,41,1,33.0,0.0,0.0,33.0,33.0,10.2,10.2,22.8
26020,117-20200310-000022,46,1,18.5,0.0,0.0,18.5,18.5,5.86,5.86,12.64
26021,117-20200310-000022,54,1,64.5,0.0,0.0,64.5,64.5,19.49,19.49,45.01
26022,117-20200322-000023,94,3,24.0,0.1625,11.7,72.0,60.3,7.19,21.57,38.73
26023,117-20200509-000024,48,1,72.0,0.0,0.0,72.0,72.0,20.8,20.8,51.2
26024,117-20200509-000024,59,1,58.5,0.0,0.0,58.5,58.5,22.78,22.78,35.72
26025,117-20200513-000025,93,6,21.5,0.0,0.0,129.0,129.0,6.36,38.16,90.84
26026,117-20200513-000025,27,2,35.5,0.0,0.0,71.0,71.0,11.13,22.26,48.74
26027,117-20200622-000026,69,1,117.5,0.0,0.0,117.5,117.5,52.46,52.46,65.04
26028,117-20200703-000027,71,2,32.5,0.0,0.0,65.0,65.0,9.9,19.8,45.2
26029,117-20200703-000027,86,1,15.5,0.0,0.0,15.5,15.5,4.87,4.87,10.63
26030,117-20200727-000028,25,2,79.0,0.0,0.0,158.0,158.0,23.17,46.34,111.66
26031,117-20200902-000029,73,1,9.5,0.0,0.0,9.5,9.5,2.73,2.73,6.77
26032,117-20200915-000030,33,2,9.5,0.0951,1.81,19.0,17.19,2.68,5.36,11.83
26033,117-20200915-000030,96,1,33.0,0.0951,3.14,33.0,29.86,9.34,9.34,20.52
26034,117-20200915-000030,94,1,24.0,0.0951,2.28,24.0,21.72,7.19,7.19,14.53
26035,117-20201011-000031,57,2,57.5,0.0,0.0,115.0,115.0,17.82,35.64,79.36
26036,117-20201011-000031,36,1,21.5,0.0,0.0,21.5,21.5,6.76,6.76,14.74
26037,117-20201011-000031,89,1,72.5,0.0,0.0,72.5,72.5,22.14,22.14,50.36
26038,117-20201018-000032,22,3,27.0,0.0,0.0,81.0,81.0,7.72,23.16,57.84
26039,117-20201028-000033,54,1,66.0,0.0,0.0,66.0,66.0,19.49,19.49,46.51
26040,117-20201113-000034,86,1,16.0,0.0,0.0,16.0,16.0,4.87,4.87,11.13
26041,117-20201204-000035,10,3,14.5,0.0,0.0,43.5,43.5,4.22,12.66,30.84
26042,117-20201207-000036,97,1,747.5,0.0,0.0,747.5,747.5,338.37,338.37,409.13
26043,117-20201207-000036,39,2,67.0,0.0,0.0,134.0,134.0,19.6,39.2,94.8
26044,117-20201207-000036,40,2,311.5,0.0,0.0,623.0,623.0,96.32,192.64,430.36
26045,117-20201224-000037,97,1,748.5,0.0,0.0,748.5,748.5,338.37,338.37,410.13
26046,117-20201224-000037,6,1,17.5,0.0,0.0,17.5,17.5,5.06,5.06,12.44
26047,117-20210101-000038,80,2,33.5,0.0,0.0,67.0,67.0,9.46,18.92,48.08
26048,117-20210201-000039,94,3,24.5,0.0,0.0,73.5,73.5,7.19,21.57,51.93
26049,117-20210214-000040,48,1,73.5,0.0,0.0,73.5,73.5,20.8,20.8,52.7
26050,117-20210223-000041,7,1,232.0,0.0,0.0,232.0,232.0,104.91,104.91,127.09
26051,117-20210223-000041,94,2,24.5,0.0,0.0,49.0,49.0,7.19,14.38,34.62
26052,117-20210226-000042,97,1,752.5,0.0,0.0,752.5,752.5,338.37,338.37,414.13
26053,117-20210226-000042,3,1,34.5,0.0,0.0,34.5,34.5,9.91,9.91,24.59
26054,117-20210226-000042,11,1,19.0,0.0,0.0,19.0,19.0,5.38,5.38,13.62
26055,117-20210227-000043,18,1,18.0,0.0,0.0,18.0,18.0,5.47,5.47,12.53
26056,117-20210402-000044,17,1,9.5,0.0,0.0,9.5,9.5,2.87,2.87,6.63
26057,117-20210402-000044,40,2,314.5,0.0,0.0,629.0,629.0,96.32,192.64,436.36
26058,117-20210402-000044,65,1,166.5,0.0,0.0,166.5,166.5,68.84,68.84,97.66
26059,117-20210626-000045,13,1,23.5,0.198,4.65,23.5,18.85,6.79,6.79,12.06
26060,117-20210626-000045,53,3,9.5,0.198,5.64,28.5,22.86,2.82,8.46,14.4
26061,117-20210627-000046,64,1,11.5,0.198,2.28,11.5,9.22,3.2,3.2,6.02
26062,117-20210722-000047,68,1,34.5,0.0,0.0,34.5,34.5,10.32,10.32,24.18
26063,117-20210816-000048,18,1,18.0,0.0,0.0,18.0,18.0,5.47,5.47,12.53
26064,117-20210816-000048,63,1,10.0,0.0,0.0,10.0,10.0,2.85,2.85,7.15
26065,117-20210822-000049,34,2,39.0,0.0,0.0,78.0,78.0,10.89,21.78,56.22
26066,117-20211012-000050,71,2,33.5,0.0,0.0,67.0,67.0,9.9,19.8,47.2
26067,117-20211012-000050,36,3,22.0,0.0,0.0,66.0,66.0,6.76,20.28,45.72
26068,117-20211017-000051,7,1,236.5,0.0,0.0,236.5,236.5,104.91,104.91,131.59
26069,117-20211024-000052,22,1,27.5,0.0,0.0,27.5,27.5,7.72,7.72,19.78
26070,117-20211024-000052,19,1,16.0,0.0,0.0,16.0,16.0,4.54,4.54,11.46
26071,117-20211024-000052,92,1,163.0,0.0,0.0,163.0,163.0,66.6,66.6,96.4
26072,117-20211107-000053,18,1,18.5,0.0,0.0,18.5,18.5,5.47,5.47,13.03
26073,117-20211107-000053,68,1,34.5,0.0,0.0,34.5,34.5,10.32,10.32,24.18
26074,117-20211206-000054,22,2,27.5,0.0,0.0,55.0,55.0,7.72,15.44,39.56
26075,117-20211206-000054,13,2,23.5,0.0,0.0,47.0,47.0,6.79,13.58,33.42
26076,117-20211208-000055,40,4,321.0,0.0,0.0,1284.0,1284.0,96.32,385.28,898.72
26077,117-20220104-000056,7,1,238.0,0.0,0.0,238.0,238.0,104.91,104.91,133.09
26078,117-20220104-000056,74,2,65.5,0.0,0.0,131.0,131.0,18.76,37.52,93.48
26079,117-20220117-000057,24,2,11.0,0.0,0.0,22.0,22.0,3.03,6.06,15.94
26080,117-20220204-000058,79,1,12.0,0.0,0.0,12.0,12.0,3.52,3.52,8.48
26081,117-20220216-R000058,79,-1,12.0,0.0,-0.0,-12.0,-12.0,3.52,-3.52,-8.48
26082,117-20220227-000059,19,2,16.0,0.0,0.0,32.0,32.0,4.54,9.08,22.92
26083,117-20220310-000060,73,3,10.0,0.0,0.0,30.0,30.0,2.73,8.19,21.81
26084,117-20220310-000060,84,3,37.5,0.0,0.0,112.5,112.5,10.75,32.25,80.25
26085,117-20220410-000061,77,1,12.0,0.0,0.0,12.0,12.0,3.3,3.3,8.7
26086,117-20220420-000062,36,1,22.5,0.0,0.0,22.5,22.5,6.76,6.76,15.74
26087,117-20220507-000063,13,1,24.0,0.0,0.0,24.0,24.0,6.79,6.79,17.21
26088,117-20220507-000063,55,1,10.0,0.0,0.0,10.0,10.0,2.68,2.68,7.32
26089,117-20220520-000064,53,4,9.5,0.0,0.0,38.0,38.0,2.82,11.28,26.72
26090,117-20220520-000064,31,1,19.5,0.0,0.0,19.5,19.5,5.63,5.63,13.87
26091,117-20220529-000065,3,2,35.5,0.0,0.0,71.0,71.0,9.91,19.82,51.18
26092,117-20220529-000065,14,1,24.5,0.0,0.0,24.5,24.5,7.18,7.18,17.32
26093,117-20220609-000066,13,1,24.0,0.0,0.0,24.0,24.0,6.79,6.79,17.21
26094,117-20220609-000066,64,1,11.5,0.0,0.0,11.5,11.5,3.2,3.2,8.3
26095,117-20220710-000067,13,1,24.0,0.0,0.0,24.0,24.0,6.79,6.79,17.21
26096,117-20220710-000067,81,4,16.0,0.0,0.0,64.0,64.0,4.49,17.96,46.04
26097,117-20220710-000067,56,1,31.5,0.0,0.0,31.5,31.5,13.21,13.21,18.29
26098,117-20221007-000068,26,2,36.0,0.0,0.0,72.0,72.0,10.07,20.14,51.86
26099,117-20221007-000068,19,1,16.5,0.0,0.0,16.5,16.5,4.54,4.54,11.96
26100,117-20221031-000069,8,2,38.5,0.0,0.0,77.0,77.0,11.22,22.44,54.56
26101,117-20221031-000069,40,3,329.5,0.0,0.0,988.5,988.5,96.32,288.96,699.54
26102,117-20221031-000069,6,2,18.5,0.0,0.0,37.0,37.0,5.06,10.12,26.88
26103,117-20221031-000069,33,2,10.0,0.0,0.0,20.0,20.0,2.68,5.36,14.64
26104,117-20221031-000069,69,1,126.0,0.0,0.0,126.0,126.0,52.46,52.46,73.54
26105,117-20221122-000070,66,1,18.5,0.0,0.0,18.5,18.5,5.27,5.27,13.23
26106,117-20221123-000071,15,1,26.0,0.3,7.8,26.0,18.2,7.62,7.62,10.58
26107,117-20221125-000072,7,1,244.5,0.3,73.35,244.5,171.15,104.91,104.91,66.24
26108,117-20221125-000072,63,1,10.5,0.3,3.15,10.5,7.35,2.85,2.85,4.5
26109,117-20221201-000073,22,3,28.5,0.0,0.0,85.5,85.5,7.72,23.16,62.34
26110,117-20221201-000073,67,1,10.5,0.0,0.0,10.5,10.5,3.12,3.12,7.38
26111,117-20221220-000074,79,1,12.5,0.0,0.0,12.5,12.5,3.52,3.52,8.98
26112,117-20221220-000074,42,1,17.0,0.0,0.0,17.0,17.0,4.58,4.58,12.42
26113,117-20221221-000075,83,2,16.5,0.0,0.0,33.0,33.0,4.66,9.32,23.68
26114,117-20221226-000076,62,1,22.5,0.2,4.5,22.5,18.0,6.38,6.38,11.62
26115,117-20230128-000077,7,1,245.5,0.2145,52.66,245.5,192.84,104.91,104.91,87.93
26116,117-20230128-000077,3,6,36.5,0.2145,46.98,219.0,172.02,9.91,59.46,112.56
26117,117-20230128-000077,44,1,21.5,0.2145,4.61,21.5,16.89,6.35,6.35,10.54
26118,117-20230130-000078,77,4,12.0,0.0,0.0,48.0,48.0,3.3,13.2,34.8
26119,117-20230301-000079,5,1,11.5,0.0,0.0,11.5,11.5,3.12,3.12,8.38
26120,117-20230322-000080,32,3,10.0,0.145,4.35,30.0,25.65,2.68,8.04,17.61
26121,117-20230322-000080,87,3,25.0,0.145,10.88,75.0,64.12,7.17,21.51,42.61
26122,117-20230322-000080,27,1,38.5,0.145,5.58,38.5,32.92,11.13,11.13,21.79
26123,117-20230411-000081,18,2,19.0,0.0,0.0,38.0,38.0,5.47,10.94,27.06
26124,117-20230423-000082,1,2,77.0,0.0,0.0,154.0,154.0,22.3,44.6,109.4
26125,117-20230426-000083,63,1,11.0,0.0,0.0,11.0,11.0,2.85,2.85,8.15
26126,117-20230426-000083,32,1,10.0,0.0,0.0,10.0,10.0,2.68,2.68,7.32
26127,117-20230426-000083,11,1,20.0,0.0,0.0,20.0,20.0,5.38,5.38,14.62
26128,117-20230426-000083,5,2,11.5,0.0,0.0,23.0,23.0,3.12,6.24,16.76
26129,117-20230518-000084,14,1,25.0,0.0,0.0,25.0,25.0,7.18,7.18,17.82
26130,117-20230619-000085,24,1,11.5,0.0,0.0,11.5,11.5,3.03,3.03,8.47
26131,117-20230714-000086,58,2,25.0,0.0,0.0,50.0,50.0,6.51,13.02,36.98
26132,117-20230719-000087,7,1,249.0,0.0,0.0,249.0,249.0,104.91,104.91,144.09
26133,117-20230719-000087,81,1,16.5,0.0,0.0,16.5,16.5,4.49,4.49,12.01
26134,117-20230818-000088,54,1,71.5,0.0,0.0,71.5,71.5,19.49,19.49,52.01
26135,117-20230822-000089,22,4,29.0,0.0,0.0,116.0,116.0,7.72,30.88,85.12
26136,117-20231010-000090,73,2,10.5,0.0,0.0,21.0,21.0,2.73,5.46,15.54
26137,117-20231010-000090,24,2,11.5,0.0,0.0,23.0,23.0,3.03,6.06,16.94
26138,117-20231010-000090,40,3,339.0,0.0,0.0,1017.0,1017.0,96.32,288.96,728.04
26139,117-20231014-000091,13,1,25.0,0.0,0.0,25.0,25.0,6.79,6.79,18.21
26140,117-20231014-000091,94,2,26.5,0.0,0.0,53.0,53.0,7.19,14.38,38.62
26141,117-20231113-000092,7,1,251.5,0.0,0.0,251.5,251.5,104.91,104.91,146.59
26142,117-20231113-000092,32,1,10.0,0.0,0.0,10.0,10.0,2.68,2.68,7.32
26143,117-20231122-000093,87,4,25.5,0.0,0.0,102.0,102.0,7.17,28.68,73.32
26144,117-20231122-000093,20,1,79.5,0.0,0.0,79.5,79.5,22.52,22.52,56.98
26145,117-20231122-000093,47,1,54.5,0.0,0.0,54.5,54.5,18.58,18.58,35.92
26146,117-20231130-000094,17,1,10.0,0.3,3.0,10.0,7.0,2.87,2.87,4.13
26147,117-20231130-000094,95,1,74.0,0.3,22.2,74.0,51.8,20.66,20.66,31.14
26148,117-20231212-000095,31,1,20.5,0.0,0.0,20.5,20.5,5.63,5.63,14.87
26149,117-20231212-000095,95,1,74.0,0.0,0.0,74.0,74.0,20.66,20.66,53.34
26150,117-20231216-000096,7,1,252.0,0.0,0.0,252.0,252.0,104.91,104.91,147.09
26151,117-20231216-000096,29,1,73.0,0.0,0.0,73.0,73.0,20.75,20.75,52.25
26152,117-20231223-000097,82,1,42.0,0.0,0.0,42.0,42.0,11.05,11.05,30.95
26153,117-20240121-000098,72,2,15.5,0.2838,8.8,31.0,22.2,4.26,8.52,13.68
26154,117-20240121-000098,71,1,36.0,0.2838,10.22,36.0,25.78,9.9,9.9,15.88
26155,117-20240129-000099,26,1,37.5,0.0,0.0,37.5,37.5,10.07,10.07,27.43
26156,117-20240129-000099,37,1,38.0,0.0,0.0,38.0,38.0,10.06,10.06,27.94
26157,117-20240129-000099,5,2,11.5,0.0,0.0,23.0,23.0,3.12,6.24,16.76
26158,117-20240225-000100,64,2,12.5,0.0,0.0,25.0,25.0,3.2,6.4,18.6
26159,117-20240225-000100,41,1,37.0,0.0,0.0,37.0,37.0,10.2,10.2,26.8
26160,117-20240301-000101,66,3,19.5,0.0,0.0,58.5,58.5,5.27,15.81,42.69
26161,117-20240301-000101,1,1,79.0,0.0,0.0,79.0,79.0,22.3,22.3,56.7
26162,117-20240308-000102,46,3,21.0,0.0,0.0,63.0,63.0,5.86,17.58,45.42
26163,117-20240312-R000102,46,-3,21.0,0.0,-0.0,-63.0,-63.0,5.86,-17.58,-45.42
26164,117-20240427-000103,82,1,42.5,0.0,0.0,42.5,42.5,11.05,11.05,31.45
26165,117-20240427-000103,52,1,130.0,0.0,0.0,130.0,130.0,50.21,50.21,79.79
26166,117-20240602-000104,84,1,40.0,0.0,0.0,40.0,40.0,10.75,10.75,29.25
26167,117-20240602-000104,71,1,36.5,0.0,0.0,36.5,36.5,9.9,9.9,26.6
26168,117-20240603-000105,97,1,828.5,0.0,0.0,828.5,828.5,338.37,338.37,490.13
26169,117-20240603-000105,19,1,17.0,0.0,0.0,17.0,17.0,4.54,4.54,12.46
26170,117-20240606-000106,32,1,10.5,0.1927,2.02,10.5,8.48,2.68,2.68,5.8
26171,117-20240703-000107,55,2,10.5,0.0,0.0,21.0,21.0,2.68,5.36,15.64
26172,117-20240716-000108,26,2,38.0,0.0,0.0,76.0,76.0,10.07,20.14,55.86
26173,117-20240811-000109,33,1,10.5,0.0,0.0,10.5,10.5,2.68,2.68,7.82
26174,117-20240811-000109,2,1,9.5,0.0,0.0,9.5,9.5,2.62,2.62,6.88
26175,117-20240811-000109,16,1,25.5,0.0,0.0,25.5,25.5,6.83,6.83,18.67
26176,117-20240811-000109,71,3,36.5,0.0,0.0,109.5,109.5,9.9,29.7,79.8
26177,117-20240823-000110,54,3,73.5,0.0,0.0,220.5,220.5,19.49,58.47,162.03
26178,117-20240823-000110,49,3,30.0,0.0,0.0,90.0,90.0,7.86,23.58,66.42
26179,117-20240823-000110,89,1,81.5,0.0,0.0,81.5,81.5,22.14,22.14,59.36
26180,117-20240823-000110,10,1,16.0,0.0,0.0,16.0,16.0,4.22,4.22,11.78
26181,117-20240903-000111,20,4,81.5,0.0,0.0,326.0,326.0,22.52,90.08,235.92
26182,117-20240915-000112,89,4,81.5,0.0951,31.0,326.0,295.0,22.14,88.56,206.44
26183,117-20241012-000113,69,1,133.5,0.0,0.0,133.5,133.5,52.46,52.46,81.04
26184,117-20241016-000114,73,1,10.5,0.0,0.0,10.5,10.5,2.73,2.73,7.77
26185,117-20241102-000115,23,1,19.0,0.0,0.0,19.0,19.0,5.32,5.32,13.68
26186,117-20241103-000116,79,3,13.0,0.0,0.0,39.0,39.0,3.52,10.56,28.44
26187,117-20241103-000116,76,1,40.5,0.0,0.0,40.5,40.5,10.59,10.59,29.91
26188,117-20241103-000116,13,1,26.0,0.0,0.0,26.0,26.0,6.79,6.79,19.21
26189,117-20241103-000116,56,1,33.5,0.0,0.0,33.5,33.5,13.21,13.21,20.29
26190,117-20241130-000117,77,3,12.5,0.3,11.25,37.5,26.25,3.3,9.9,16.35
26191,117-20241201-000118,22,1,30.0,0.0,0.0,30.0,30.0,7.72,7.72,22.28
26192,117-20241201-000118,44,1,23.0,0.0,0.0,23.0,23.0,6.35,6.35,16.65
26193,117-20241201-000118,26,1,38.5,0.0,0.0,38.5,38.5,10.07,10.07,28.43
26194,117-20241206-000119,27,2,40.5,0.0,0.0,81.0,81.0,11.13,22.26,58.74
26195,117-20241207-000120,55,1,10.5,0.0,0.0,10.5,10.5,2.68,2.68,7.82
26196,117-20241207-000120,66,1,20.0,0.0,0.0,20.0,20.0,5.27,5.27,14.73
26197,117-20241209-000121,41,2,38.0,0.0,0.0,76.0,76.0,10.2,20.4,55.6
26198,117-20241224-000122,71,2,37.0,0.0,0.0,74.0,74.0,9.9,19.8,54.2
26199,117-20241227-000123,94,2,27.5,0.2,11.0,55.0,44.0,7.19,14.38,29.62
26200,117-20250104-000124,16,2,26.0,0.0,0.0,52.0,52.0,6.83,13.66,38.34
26201,117-20250202-000125,94,3,27.5,0.0,0.0,82.5,82.5,7.19,21.57,60.93
26202,117-20250302-000126,8,1,41.5,0.0,0.0,41.5,41.5,11.22,11.22,30.28
26203,117-20250309-000127,32,2,10.5,0.0,0.0,21.0,21.0,2.68,5.36,15.64
26204,117-20250309-000127,86,3,18.0,0.0,0.0,54.0,54.0,4.87,14.61,39.39
26205,117-20250309-000127,39,1,76.0,0.0,0.0,76.0,76.0,19.6,19.6,56.4
26206,117-20250409-000128,35,1,70.0,0.0,0.0,70.0,70.0,18.52,18.52,51.48
26207,117-20250409-000128,77,1,13.0,0.0,0.0,13.0,13.0,3.3,3.3,9.7
26208,117-20250501-000129,1,3,81.5,0.0,0.0,244.5,244.5,22.3,66.9,177.6
26209,117-20250501-000129,26,1,39.0,0.0,0.0,39.0,39.0,10.07,10.07,28.93
26210,117-20250502-000130,71,2,37.5,0.0,0.0,75.0,75.0,9.9,19.8,55.2
26211,117-20250506-000131,87,1,27.0,0.0,0.0,27.0,27.0,7.17,7.17,19.83
26212,117-20250506-000131,44,1,23.0,0.0,0.0,23.0,23.0,6.35,6.35,16.65
26213,117-20250812-000132,49,1,31.0,0.0,0.0,31.0,31.0,7.86,7.86,23.14
26214,117-20250816-000133,17,1,10.5,0.0,0.0,10.5,10.5,2.87,2.87,7.63
26215,117-20250816-000133,76,6,41.5,0.0,0.0,249.0,249.0,10.59,63.54,185.46
26216,117-20250908-000134,22,1,31.0,0.0,0.0,31.0,31.0,7.72,7.72,23.28
26217,117-20250917-000135,53,2,11.0,0.0871,1.92,22.0,20.08,2.82,5.64,14.44
26218,117-20250917-000135,25,1,92.0,0.0871,8.01,92.0,83.99,23.17,23.17,60.82
26219,117-20250923-000136,2,2,10.0,0.0,0.0,20.0,20.0,2.62,5.24,14.76
26220,117-20250923-000136,74,1,73.5,0.0,0.0,73.5,73.5,18.76,18.76,54.74
26221,117-20250923-000136,81,1,18.0,0.0,0.0,18.0,18.0,4.49,4.49,13.51
26222,117-20250923-000136,69,1,137.0,0.0,0.0,137.0,137.0,52.46,52.46,84.54
26223,117-20251128-000137,74,2,73.5,0.3,44.1,147.0,102.9,18.76,37.52,65.38
26224,117-20251128-000137,19,3,18.0,0.3,16.2,54.0,37.8,4.54,13.62,24.18
26225,117-20251130-000138,41,1,39.0,0.3,11.7,39.0,27.3,10.2,10.2,17.1
26226,117-20251130-000138,57,2,67.0,0.3,40.2,134.0,93.8,17.82,35.64,58.16
26227,117-20251205-000139,97,1,866.5,0.0,0.0,866.5,866.5,338.37,338.37,528.13
26228,117-20251205-000139,76,1,42.0,0.0,0.0,42.0,42.0,10.59,10.59,31.41
26229,117-20251205-000139,10,1,16.5,0.0,0.0,16.5,16.5,4.22,4.22,12.28
26230,117-20251208-000140,21,1,10.0,0.0,0.0,10.0,10.0,2.56,2.56,7.44
26231,117-20251208-000140,84,1,41.5,0.0,0.0,41.5,41.5,10.75,10.75,30.75
26232,117-20251215-000141,82,1,44.5,0.0,0.0,44.5,44.5,11.05,11.05,33.45
26233,117-20251220-000142,25,1,92.5,0.0,0.0,92.5,92.5,23.17,23.17,69.33
26234,117-20251223-000143,75,2,10.5,0.0,0.0,21.0,21.0,2.58,5.16,15.84
26235,117-20251230-000144,6,2,20.5,0.2,8.2,41.0,32.8,5.06,10.12,22.68
26236,117-20251230-000144,76,4,42.0,0.2,33.6,168.0,134.4,10.59,42.36,92.04
26237,118-20181110-000001,7,1,217.0,0.0,0.0,217.0,217.0,104.91,104.91,112.09
26238,118-20181110-000001,55,1,9.0,0.0,0.0,9.0,9.0,2.68,2.68,6.32
26239,118-20181121-000002,79,1,11.0,0.0,0.0,11.0,11.0,3.52,3.52,7.48
26240,118-20181129-000003,46,1,18.0,0.3,5.4,18.0,12.6,5.86,5.86,6.74
26241,118-20181129-000003,21,1,8.0,0.3,2.4,8.0,5.6,2.56,2.56,3.04
26242,118-20190208-000004,89,1,69.0,0.0,0.0,69.0,69.0,22.14,22.14,46.86
26243,118-20190310-000005,71,1,31.0,0.0,0.0,31.0,31.0,9.9,9.9,21.1
26244,118-20190503-000006,19,1,14.5,0.0,0.0,14.5,14.5,4.54,4.54,9.96
26245,118-20190512-000007,14,1,22.5,0.0,0.0,22.5,22.5,7.18,7.18,15.32
26246,118-20190605-000008,3,4,32.5,0.0,0.0,130.0,130.0,9.91,39.64,90.36
26247,118-20190724-000009,32,2,9.0,0.0,0.0,18.0,18.0,2.68,5.36,12.64
26248,118-20190806-000010,8,1,35.0,0.0,0.0,35.0,35.0,11.22,11.22,23.78
26249,118-20190806-000010,46,2,18.0,0.0,0.0,36.0,36.0,5.86,11.72,24.28
26250,118-20190828-000011,13,2,22.0,0.0,0.0,44.0,44.0,6.79,13.58,30.42
26251,118-20190829-000012,20,1,70.5,0.0,0.0,70.5,70.5,22.52,22.52,47.98
26252,118-20190906-000013,7,1,222.0,0.0,0.0,222.0,222.0,104.91,104.91,117.09
26253,118-20190906-000013,2,3,8.5,0.0,0.0,25.5,25.5,2.62,7.86,17.64
26254,118-20190925-000014,40,3,300.5,0.0898,80.95,901.5,820.55,96.32,288.96,531.59
26255,118-20190929-000015,58,1,22.5,0.0,0.0,22.5,22.5,6.51,6.51,15.99
26256,118-20190929-000015,32,2,9.0,0.0,0.0,18.0,18.0,2.68,5.36,12.64
26257,118-20191129-000016,11,2,18.0,0.3,10.8,36.0,25.2,5.38,10.76,14.44
26258,118-20200205-000017,34,2,37.5,0.0,0.0,75.0,75.0,10.89,21.78,53.22
26259,118-20200225-000018,37,1,33.5,0.0,0.0,33.5,33.5,10.06,10.06,23.44
26260,118-20200317-000019,53,3,9.0,0.0,0.0,27.0,27.0,2.82,8.46,18.54
26261,118-20200703-000020,89,1,72.0,0.0,0.0,72.0,72.0,22.14,22.14,49.86
26262,118-20200725-000021,62,1,20.5,0.0,0.0,20.5,20.5,6.38,6.38,14.12
26263,119-20181031-000001,11,4,17.5,0.0,0.0,70.0,70.0,5.38,21.52,48.48
26264,119-20181108-000002,85,1,783.0,0.0,0.0,783.0,783.0,376.74,376.74,406.26
26265,119-20181226-000003,66,2,16.5,0.2,6.6,33.0,26.4,5.27,10.54,15.86
26266,119-20190104-000004,46,2,18.0,0.0,0.0,36.0,36.0,5.86,11.72,24.28
26267,119-20190323-000005,64,2,10.5,0.0,0.0,21.0,21.0,3.2,6.4,14.6
26268,119-20190323-000005,4,1,58.5,0.1703,9.96,58.5,48.54,24.21,24.21,24.33
26269,119-20190514-000006,46,2,18.0,0.0,0.0,36.0,36.0,5.86,11.72,24.28
26270,119-20190608-000007,46,1,18.0,0.0,0.0,18.0,18.0,5.86,5.86,12.14
26271,119-20190608-000007,40,1,298.0,0.0,0.0,298.0,298.0,96.32,96.32,201.68
26272,119-20190707-000008,66,2,17.0,0.0,0.0,34.0,34.0,5.27,10.54,23.46
26273,119-20190707-000008,49,3,26.0,0.0,0.0,78.0,78.0,7.86,23.58,54.42
26274,119-20190714-000009,66,1,17.0,0.0,0.0,17.0,17.0,5.27,5.27,11.73
26275,119-20190715-000010,64,1,10.5,0.0,0.0,10.5,10.5,3.2,3.2,7.3
26276,119-20190715-000010,89,4,70.0,0.0,0.0,280.0,280.0,22.14,88.56,191.44
26277,119-20190721-R000010,89,-4,70.0,0.0,-0.0,-280.0,-280.0,22.14,-88.56,-191.44
26278,119-20190721-R000010,64,-1,10.5,0.0,-0.0,-10.5,-10.5,3.2,-3.2,-7.3
26279,119-20190724-000011,78,3,16.0,0.0,0.0,48.0,48.0,5.3,15.9,32.1
26280,119-20190802-000012,25,1,76.5,0.0,0.0,76.5,76.5,23.17,23.17,53.33
26281,119-20190902-000013,78,1,16.0,0.0,0.0,16.0,16.0,5.3,5.3,10.7
26282,119-20191018-000014,78,1,16.0,0.0,0.0,16.0,16.0,5.3,5.3,10.7
26283,119-20191022-000015,25,4,77.0,0.0,0.0,308.0,308.0,23.17,92.68,215.32
26284,119-20191022-000015,77,1,11.0,0.0,0.0,11.0,11.0,3.3,3.3,7.7
26285,119-20191022-000015,89,1,70.5,0.0,0.0,70.5,70.5,22.14,22.14,48.36
26286,119-20191112-000016,8,1,35.5,0.0,0.0,35.5,35.5,11.22,11.22,24.28
26287,119-20200106-000017,46,1,18.5,0.0,0.0,18.5,18.5,5.86,5.86,12.64
26288,119-20200108-000018,40,3,303.0,0.0,0.0,909.0,909.0,96.32,288.96,620.04
26289,119-20200324-000019,30,1,23.0,0.1625,3.74,23.0,19.26,6.81,6.81,12.45
26290,119-20200609-000020,8,1,36.0,0.0,0.0,36.0,36.0,11.22,11.22,24.78
26291,119-20200617-000021,11,1,18.5,0.0,0.0,18.5,18.5,5.38,5.38,13.12
26292,119-20200617-000021,77,2,11.0,0.0,0.0,22.0,22.0,3.3,6.6,15.4
26293,119-20200702-000022,77,3,11.0,0.0,0.0,33.0,33.0,3.3,9.9,23.1
26294,119-20200713-000023,11,3,18.5,0.0,0.0,55.5,55.5,5.38,16.14,39.36
26295,119-20200713-000023,46,1,18.5,0.0,0.0,18.5,18.5,5.86,5.86,12.64
26296,119-20200828-000024,49,2,26.5,0.0,0.0,53.0,53.0,7.86,15.72,37.28
26297,119-20200925-000025,22,1,26.5,0.0,0.0,26.5,26.5,7.72,7.72,18.78
26298,119-20201001-000026,30,2,23.5,0.0,0.0,47.0,47.0,6.81,13.62,33.38
26299,119-20201027-R000026,30,-2,23.5,0.0,-0.0,-47.0,-47.0,6.81,-13.62,-33.38
