invoice_id,customer_id,store_id,order_date,ship_date,due_date,subtotal,discount_total,tax_amount,freight,grand_total,vat_rate,currency,payment_method,promotion_id,is_return,reference_invoice_id,n_lines
20-20170110-000007,20,104,2017-01-10,2017-01-11,2017-02-10,63.5,17.31,4.04,5.0,55.23,0.0875,USD,Card,P-US-20170104-ENDOF,0,,2
20-20170313-000008,20,107,2017-03-13,2017-03-16,2017-04-15,61.0,0.0,5.34,0.0,66.34,0.0875,USD,PayPal,,0,,1
20-20170323-000009,20,103,2017-03-23,2017-03-25,2017-04-24,128.0,0.0,11.2,0.0,139.2,0.0875,USD,Cash,,0,,1
20-20170329-000010,20,102,2017-03-29,2017-03-30,2017-04-29,54.0,0.0,4.72,0.0,58.72,0.0875,USD,Card,,0,,2
20-20170407-000011,20,106,2017-04-07,2017-04-09,2017-05-09,30.5,0.0,2.67,5.0,38.17,0.0875,USD,Cash,,0,,1
20-20170601-000012,20,101,2017-06-01,2017-06-01,2017-07-01,69.0,0.0,6.04,0.0,75.04,0.0875,USD,ApplePay,,0,,1
20-20170609-000013,20,108,2017-06-09,2017-06-09,2017-07-09,234.0,53.24,15.82,0.0,196.58,0.0875,USD,Card,P-US-20170608-SUMMER,0,,2
20-20170730-000014,20,106,2017-07-30,2017-08-01,2017-08-31,26.0,0.0,2.27,5.0,33.27,0.0875,USD,Card,,0,,2
20-20170814-000015,20,104,2017-08-14,2017-08-14,2017-09-13,723.5,0.0,63.31,0.0,786.81,0.0875,USD,Card,,0,,3
20-20170819-000016,20,108,2017-08-19,2017-08-20,2017-09-19,71.5,0.0,6.26,0.0,77.76,0.0875,USD,Card,,0,,2
20-20170901-R000016,20,108,2017-09-01,2017-09-01,2017-09-01,-9.5,0.0,-0.83,-0.0,-10.33,0.0875,USD,Card,,1,20-20170819-000016,1
20-20170906-000017,20,101,2017-09-06,2017-09-06,2017-10-06,93.5,0.0,8.18,0.0,101.68,0.0875,USD,Card,,0,,3
20-20170911-000018,20,105,2017-09-11,2017-09-11,2017-10-11,143.5,0.0,12.56,0.0,156.06,0.0875,USD,Cash,,0,,3
20-20171202-000019,20,104,2017-12-02,2017-12-04,2018-01-03,60.0,0.0,5.25,0.0,65.25,0.0875,USD,Card,,0,,1
20-20171211-000020,20,105,2017-12-11,2017-12-12,2018-01-11,61.5,0.0,5.38,0.0,66.88,0.0875,USD,Cash,,0,,3
20-20180218-000021,20,107,2018-02-18,2018-02-20,2018-03-22,43.0,0.0,3.76,5.0,51.76,0.0875,USD,Card,,0,,1
20-20180324-000022,20,106,2018-03-24,2018-03-24,2018-04-23,681.5,0.0,59.63,0.0,741.13,0.0875,USD,Card,,0,,2
20-20180406-000023,20,107,2018-04-06,2018-04-08,2018-05-08,29.0,0.0,2.54,5.0,36.54,0.0875,USD,Cash,,0,,1
20-20180425-000024,20,103,2018-04-25,2018-04-27,2018-05-27,21.5,0.0,1.88,5.0,28.38,0.0875,USD,Transfer,,0,,1
20-20180508-000025,20,105,2018-05-08,2018-05-10,2018-06-09,113.5,0.0,9.93,0.0,123.43,0.0875,USD,Card,,0,,4
20-20180509-000026,20,105,2018-05-09,2018-05-09,2018-06-08,57.0,0.0,4.99,0.0,61.99,0.0875,USD,Card,,0,,2
20-20180510-000027,20,107,2018-05-10,2018-05-11,2018-06-10,108.0,0.0,9.45,0.0,117.45,0.0875,USD,ApplePay,,0,,2
20-20180514-000028,20,108,2018-05-14,2018-05-17,2018-06-16,64.0,0.0,5.6,0.0,69.6,0.0875,USD,Card,,0,,1
20-20180601-000029,20,104,2018-06-01,2018-06-02,2018-07-02,8.5,0.0,0.74,5.0,14.24,0.0875,USD,PayPal,,0,,1
20-20180605-000030,20,105,2018-06-05,2018-06-06,2018-07-06,325.5,0.0,28.48,0.0,353.98,0.0875,USD,ApplePay,,0,,3
20-20180615-000031,20,107,2018-06-15,2018-06-16,2018-07-16,31.0,0.0,2.71,5.0,38.71,0.0875,USD,Card,,0,,1
20-20180630-000032,20,103,2018-06-30,2018-06-30,2018-07-30,34.0,0.0,2.97,5.0,41.97,0.0875,USD,PayPal,,0,,1
20-20180819-000033,20,104,2018-08-19,2018-08-20,2018-09-19,124.5,0.0,10.89,0.0,135.39,0.0875,USD,ApplePay,,0,,2
20-20180910-000034,20,105,2018-09-10,2018-09-13,2018-10-13,410.0,0.0,35.88,0.0,445.88,0.0875,USD,Cash,,0,,3
20-20180924-000035,20,102,2018-09-24,2018-09-27,2018-10-27,64.5,5.79,5.14,0.0,63.85,0.0875,USD,ApplePay,P-US-20180918-BACKT,0,,1
20-20181006-000036,20,107,2018-10-06,2018-10-08,2018-11-07,43.5,0.0,3.81,5.0,52.31,0.0875,USD,Card,,0,,2
20-20181011-000037,20,104,2018-10-11,2018-10-12,2018-11-11,31.0,0.0,2.71,5.0,38.71,0.0875,USD,Transfer,,0,,1
20-20181029-000038,20,105,2018-10-29,2018-11-01,2018-12-01,19.0,0.0,1.66,5.0,25.66,0.0875,USD,Card,,0,,1
20-20181221-000039,20,104,2018-12-21,2018-12-23,2019-01-22,58.5,0.0,5.12,0.0,63.62,0.0875,USD,Card,,0,,2
20-20181227-000040,20,101,2018-12-27,2018-12-29,2019-01-28,244.0,48.8,17.08,0.0,212.28,0.0875,USD,PayPal,P-US-20181226-BOXING,0,,3
20-20181230-000041,20,101,2018-12-30,2018-12-30,2019-01-29,25.5,5.1,1.78,5.0,27.18,0.0875,USD,COD,P-US-20181226-BOXING,0,,1
20-20190103-000042,20,106,2019-01-03,2019-01-05,2019-02-04,66.0,0.0,5.77,0.0,71.77,0.0875,USD,Card,,0,,1
20-20190223-000043,20,108,2019-02-23,2019-02-23,2019-03-25,801.0,0.0,70.09,0.0,871.09,0.0875,USD,Card,,0,,3
20-20190227-000044,20,103,2019-02-27,2019-03-02,2019-04-01,81.0,0.0,7.09,0.0,88.09,0.0875,USD,Cash,,0,,2
20-20190304-000045,20,102,2019-03-04,2019-03-04,2019-04-03,18.5,0.0,1.62,5.0,25.12,0.0875,USD,Card,,0,,2
20-20190323-000046,20,104,2019-03-23,2019-03-23,2019-04-22,46.5,7.56,3.41,5.0,47.35,0.0875,USD,Card,P-US-20190321-SPRING,0,,2
20-20190402-000047,20,103,2019-04-02,2019-04-04,2019-05-04,731.0,118.79,53.57,0.0,665.78,0.0875,USD,Card,P-US-20190321-SPRING,0,,2
20-20190419-000048,20,103,2019-04-19,2019-04-19,2019-05-19,247.0,0.0,21.61,0.0,268.61,0.0875,USD,PayPal,,0,,3
20-20190423-000049,20,104,2019-04-23,2019-04-26,2019-05-26,52.5,0.0,4.59,0.0,57.09,0.0875,USD,Card,,0,,2
20-20190427-000050,20,107,2019-04-27,2019-04-27,2019-05-27,120.0,0.0,10.5,0.0,130.5,0.0875,USD,Card,,0,,2
20-20190513-000051,20,107,2019-05-13,2019-05-13,2019-06-12,74.0,0.0,6.47,0.0,80.47,0.0875,USD,Transfer,,0,,1
20-20190623-000052,20,102,2019-06-23,2019-06-24,2019-07-24,20.0,0.0,1.75,5.0,26.75,0.0875,USD,PayPal,,0,,1
20-20190725-000053,20,101,2019-07-25,2019-07-28,2019-08-27,130.0,0.0,11.38,0.0,141.38,0.0875,USD,ApplePay,,0,,1
20-20190812-000054,20,108,2019-08-12,2019-08-13,2019-09-12,319.5,0.0,27.96,0.0,347.46,0.0875,USD,PayPal,,0,,3
20-20190820-000055,20,101,2019-08-20,2019-08-22,2019-09-21,915.0,0.0,80.06,0.0,995.06,0.0875,USD,Cash,,0,,3
20-20190829-R000055,20,101,2019-08-29,2019-08-29,2019-08-29,-915.0,0.0,-80.06,-0.0,-995.06,0.0875,USD,Cash,,1,20-20190820-000055,3
20-20190826-000056,20,108,2019-08-26,2019-08-28,2019-09-27,66.5,0.0,5.82,0.0,72.32,0.0875,USD,Cash,,0,,3
20-20190909-000057,20,105,2019-09-09,2019-09-10,2019-10-10,126.0,0.0,11.02,0.0,137.02,0.0875,USD,Card,,0,,1
20-20191018-000058,20,102,2019-10-18,2019-10-18,2019-11-17,18.5,0.0,1.62,5.0,25.12,0.0875,USD,Transfer,,0,,1
20-20191022-000059,20,102,2019-10-22,2019-10-24,2019-11-23,22.0,0.0,1.92,5.0,28.92,0.0875,USD,Card,,0,,1
20-20191119-000060,20,102,2019-11-19,2019-11-21,2019-12-21,192.5,0.0,16.84,0.0,209.34,0.0875,USD,Cash,,0,,2
20-20191206-000061,20,101,2019-12-06,2019-12-07,2020-01-06,15.5,0.0,1.36,5.0,21.86,0.0875,USD,Card,,0,,1
20-20191207-000062,20,102,2019-12-07,2019-12-10,2020-01-09,88.0,0.0,7.7,0.0,95.7,0.0875,USD,Card,,0,,3
20-20191226-000063,20,107,2019-12-26,2019-12-26,2020-01-25,486.0,97.2,34.02,0.0,422.82,0.0875,USD,Card,P-US-20191226-BOXING,0,,4
20-20191229-000064,20,101,2019-12-29,2019-12-30,2020-01-29,75.0,15.0,5.25,0.0,65.25,0.0875,USD,ApplePay,P-US-20191226-BOXING,0,,1
20-20191229-000065,20,103,2019-12-29,2019-12-30,2020-01-29,458.0,91.6,32.06,0.0,398.46,0.0875,USD,Card,P-US-20191226-BOXING,0,,4
20-20200111-000066,20,106,2020-01-11,2020-01-14,2020-02-13,118.0,0.0,10.32,0.0,128.32,0.0875,USD,COD,,0,,3
20-20200112-000067,20,103,2020-01-12,2020-01-13,2020-02-12,301.0,0.0,26.34,0.0,327.34,0.0875,USD,COD,,0,,3
20-20200207-000068,20,105,2020-02-07,2020-02-08,2020-03-09,185.0,0.0,16.19,0.0,201.19,0.0875,USD,PayPal,,0,,2
20-20200208-000069,20,106,2020-02-08,2020-02-11,2020-03-12,112.5,0.0,9.84,0.0,122.34,0.0875,USD,Card,,0,,1
20-20200322-000070,20,108,2020-03-22,2020-03-25,2020-04-24,72.0,9.39,5.48,0.0,68.09,0.0875,USD,PayPal,P-US-20200313-SPRING,0,,1
20-20200329-000071,20,103,2020-03-29,2020-04-01,2020-05-01,20.0,0.0,1.75,5.0,26.75,0.0875,USD,Transfer,,0,,1
20-20200330-000072,20,104,2020-03-30,2020-04-01,2020-05-01,119.0,0.0,10.41,0.0,129.41,0.0875,USD,Card,,0,,3
20-20200406-000073,20,106,2020-04-06,2020-04-07,2020-05-07,82.0,0.0,7.17,0.0,89.17,0.0875,USD,Card,,0,,1
20-20200417-000074,20,104,2020-04-17,2020-04-17,2020-05-17,125.0,0.0,10.94,0.0,135.94,0.0875,USD,Card,,0,,3
20-20200524-000075,20,105,2020-05-24,2020-05-25,2020-06-24,15.0,0.0,1.31,5.0,21.31,0.0875,USD,ApplePay,,0,,1
20-20200624-000076,20,104,2020-06-24,2020-06-24,2020-07-24,237.0,46.92,16.63,0.0,206.71,0.0875,USD,ApplePay,P-US-20200614-SUMMER,0,,3
20-20200704-R000076,20,104,2020-07-04,2020-07-04,2020-07-04,-121.0,-23.95,-8.49,-0.0,-105.54,0.0875,USD,ApplePay,P-US-20200614-SUMMER,1,20-20200624-000076,2
20-20200625-000077,20,105,2020-06-25,2020-06-28,2020-07-28,167.0,33.06,11.72,0.0,145.66,0.0875,USD,Card,P-US-20200614-SUMMER,0,,2
20-20200710-000078,20,106,2020-07-10,2020-07-11,2020-08-10,9.5,0.0,0.83,5.0,15.33,0.0875,USD,ApplePay,,0,,1
20-20200723-000079,20,107,2020-07-23,2020-07-24,2020-08-23,11.5,0.0,1.01,5.0,17.51,0.0875,USD,Card,,0,,1
20-20200724-000080,20,102,2020-07-24,2020-07-24,2020-08-23,138.0,0.0,12.07,0.0,150.07,0.0875,USD,ApplePay,,0,,1
20-20200731-000081,20,107,2020-07-31,2020-08-02,2020-09-01,90.0,0.0,7.87,0.0,97.87,0.0875,USD,Card,,0,,2
20-20200823-000082,20,102,2020-08-23,2020-08-23,2020-09-22,145.0,0.0,12.69,0.0,157.69,0.0875,USD,Card,,0,,3
20-20200907-000083,20,104,2020-09-07,2020-09-09,2020-10-09,236.5,23.08,18.67,0.0,232.09,0.0875,USD,PayPal,P-US-20200902-BACKT,0,,3
20-20201026-000084,20,106,2020-10-26,2020-10-29,2020-11-28,8.5,0.0,0.74,5.0,14.24,0.0875,USD,Transfer,,0,,1
20-20201129-000085,20,105,2020-11-29,2020-12-01,2020-12-31,33.0,9.9,2.02,5.0,30.12,0.0875,USD,Card,P-US-20201123-BLACK,0,,2
20-20201215-000086,20,108,2020-12-15,2020-12-15,2021-01-14,284.5,0.0,24.89,0.0,309.39,0.0875,USD,Card,,0,,3
20-20201223-000087,20,108,2020-12-23,2020-12-26,2021-01-25,20.0,0.0,1.75,5.0,26.75,0.0875,USD,PayPal,,0,,1
20-20201224-000088,20,104,2020-12-24,2020-12-27,2021-01-26,28.0,0.0,2.45,5.0,35.45,0.0875,USD,Card,,0,,1
20-20201225-000089,20,101,2020-12-25,2020-12-28,2021-01-27,10.0,0.0,0.88,5.0,15.88,0.0875,USD,Card,,0,,1
20-20201228-000090,20,106,2020-12-28,2020-12-30,2021-01-29,185.0,37.0,12.95,0.0,160.95,0.0875,USD,Card,P-US-20201226-BOXING,0,,2
20-20201228-000091,20,101,2020-12-28,2020-12-30,2021-01-29,316.0,63.2,22.12,0.0,274.92,0.0875,USD,ApplePay,P-US-20201226-BOXING,0,,3
20-20201230-000092,20,105,2020-12-30,2021-01-01,2021-01-31,103.5,20.7,7.24,0.0,90.04,0.0875,USD,Card,P-US-20201226-BOXING,0,,1
20-20210110-000093,20,105,2021-01-10,2021-01-12,2021-02-11,66.0,0.0,5.77,0.0,71.77,0.0875,USD,PayPal,,0,,1
20-20210111-000094,20,104,2021-01-11,2021-01-14,2021-02-13,222.0,0.0,19.42,0.0,241.42,0.0875,USD,Card,,0,,4
20-20210124-000095,20,104,2021-01-24,2021-01-25,2021-02-24,17.0,0.0,1.49,5.0,23.49,0.0875,USD,Card,,0,,1
20-20210203-000096,20,105,2021-02-03,2021-02-05,2021-03-07,252.0,0.0,22.05,0.0,274.05,0.0875,USD,PayPal,,0,,2
20-20210210-000097,20,105,2021-02-10,2021-02-13,2021-03-15,63.0,0.0,5.51,0.0,68.51,0.0875,USD,Card,,0,,1
20-20210221-000098,20,106,2021-02-21,2021-02-21,2021-03-23,16.0,0.0,1.4,5.0,22.4,0.0875,USD,Transfer,,0,,1
20-20210301-000099,20,103,2021-03-01,2021-03-01,2021-03-31,316.5,0.0,27.69,0.0,344.19,0.0875,USD,Cash,,0,,4
20-20210309-000100,20,107,2021-03-09,2021-03-10,2021-04-09,102.5,0.0,8.97,0.0,111.47,0.0875,USD,Card,,0,,3
20-20210312-000101,20,107,2021-03-12,2021-03-13,2021-04-12,131.0,0.0,11.46,0.0,142.46,0.0875,USD,Card,,0,,1
20-20210314-000102,20,104,2021-03-14,2021-03-15,2021-04-14,383.0,0.0,33.51,0.0,416.51,0.0875,USD,ApplePay,,0,,2
20-20210322-000103,20,103,2021-03-22,2021-03-23,2021-04-22,102.0,13.03,7.78,0.0,96.75,0.0875,USD,Card,P-US-20210319-SPRING,0,,2
20-20210326-000104,20,106,2021-03-26,2021-03-29,2021-04-28,281.5,35.97,21.48,0.0,267.01,0.0875,USD,Card,P-US-20210319-SPRING,0,,3
20-20210328-000105,20,105,2021-03-28,2021-03-30,2021-04-29,36.0,4.6,2.75,5.0,39.15,0.0875,USD,Card,P-US-20210319-SPRING,0,,1
20-20210330-000106,20,103,2021-03-30,2021-03-31,2021-04-30,159.5,20.38,12.17,0.0,151.29,0.0875,USD,Card,P-US-20210319-SPRING,0,,3
20-20210512-000107,20,101,2021-05-12,2021-05-14,2021-06-13,134.0,0.0,11.72,0.0,145.72,0.0875,USD,Card,,0,,1
20-20210521-000108,20,104,2021-05-21,2021-05-22,2021-06-21,33.5,0.0,2.93,5.0,41.43,0.0875,USD,Cash,,0,,1
20-20210608-000109,20,102,2021-06-08,2021-06-09,2021-07-09,124.0,0.0,10.85,0.0,134.85,0.0875,USD,Card,,0,,3
20-20210624-000110,20,102,2021-06-24,2021-06-24,2021-07-24,58.5,11.31,4.13,5.0,56.32,0.0875,USD,Transfer,P-US-20210612-SUMMER,0,,1
20-20210704-000111,20,102,2021-07-04,2021-07-06,2021-08-05,174.5,0.0,15.27,0.0,189.77,0.0875,USD,Card,,0,,4
20-20210716-000112,20,104,2021-07-16,2021-07-18,2021-08-17,212.0,0.0,18.55,0.0,230.55,0.0875,USD,COD,,0,,3
20-20210723-000113,20,104,2021-07-23,2021-07-23,2021-08-22,207.0,0.0,18.11,0.0,225.11,0.0875,USD,ApplePay,,0,,1
20-20210724-000114,20,102,2021-07-24,2021-07-27,2021-08-26,151.5,0.0,13.26,0.0,164.76,0.0875,USD,Card,,0,,2
20-20210810-000115,20,103,2021-08-10,2021-08-10,2021-09-09,41.0,0.0,3.59,5.0,49.59,0.0875,USD,PayPal,,0,,2
20-20210828-000116,20,103,2021-08-28,2021-08-28,2021-09-27,51.5,0.0,4.51,0.0,56.01,0.0875,USD,Card,,0,,2
20-20210913-000117,20,105,2021-09-13,2021-09-16,2021-10-16,106.5,0.0,9.32,0.0,115.82,0.0875,USD,Card,,0,,4
20-20210920-000118,20,101,2021-09-20,2021-09-23,2021-10-23,65.0,6.96,5.08,0.0,63.12,0.0875,USD,Card,P-US-20210914-BACKT,0,,1
20-20210928-000119,20,102,2021-09-28,2021-09-28,2021-10-28,110.0,0.0,9.62,0.0,119.62,0.0875,USD,Card,,0,,3
20-20211010-000120,20,106,2021-10-10,2021-10-12,2021-11-11,9.0,0.0,0.79,5.0,14.79,0.0875,USD,Cash,,0,,1
20-20211024-000121,20,103,2021-10-24,2021-10-25,2021-11-24,190.0,0.0,16.62,0.0,206.62,0.0875,USD,Card,,0,,2
20-20211102-000122,20,103,2021-11-02,2021-11-02,2021-12-02,71.5,0.0,6.26,0.0,77.76,0.0875,USD,Card,,0,,2
20-20211119-R000122,20,103,2021-11-19,2021-11-19,2021-11-19,-21.0,0.0,-1.84,-0.0,-22.84,0.0875,USD,Card,,1,20-20211102-000122,1
20-20211124-000123,20,102,2021-11-24,2021-11-27,2021-12-27,65.5,19.65,4.01,5.0,54.86,0.0875,USD,Card,P-US-20211123-BLACK,0,,1
20-20211129-000124,20,103,2021-11-29,2021-11-30,2021-12-30,274.5,82.35,16.81,0.0,208.96,0.0875,USD,Card,P-US-20211123-BLACK,0,,2
20-20211212-000125,20,107,2021-12-12,2021-12-13,2022-01-12,780.5,0.0,68.29,0.0,848.79,0.0875,USD,Cash,,0,,2
20-20211214-000126,20,108,2021-12-14,2021-12-16,2022-01-15,585.5,0.0,51.23,0.0,636.73,0.0875,USD,Card,,0,,3
20-20211215-000127,20,101,2021-12-15,2021-12-16,2022-01-15,105.0,0.0,9.19,0.0,114.19,0.0875,USD,Card,,0,,2
20-20211216-000128,20,101,2021-12-16,2021-12-16,2022-01-15,79.5,0.0,6.96,0.0,86.46,0.0875,USD,Card,,0,,2
20-20211220-000129,20,107,2021-12-20,2021-12-23,2022-01-22,16.5,0.0,1.44,5.0,22.94,0.0875,USD,Card,,0,,1
20-20211225-000130,20,106,2021-12-25,2021-12-27,2022-01-26,350.0,0.0,30.62,0.0,380.62,0.0875,USD,ApplePay,,0,,2
20-20211228-000131,20,104,2021-12-28,2021-12-29,2022-01-28,18.5,3.7,1.29,5.0,21.09,0.0875,USD,Card,P-US-20211226-BOXING,0,,1
20-20220115-000132,20,103,2022-01-15,2022-01-17,2022-02-16,19.5,0.0,1.71,5.0,26.21,0.0875,USD,Card,,0,,1
20-20220120-000133,20,108,2022-01-20,2022-01-20,2022-02-19,676.0,145.0,46.46,0.0,577.46,0.0875,USD,ApplePay,P-US-20220119-ENDOF,0,,2
20-20220130-000134,20,108,2022-01-30,2022-02-02,2022-03-04,995.0,0.0,87.06,0.0,1082.06,0.0875,USD,Card,,0,,3
20-20220131-000135,20,103,2022-01-31,2022-02-03,2022-03-05,24.0,0.0,2.1,5.0,31.1,0.0875,USD,Cash,,0,,1
20-20220211-000136,20,102,2022-02-11,2022-02-12,2022-03-14,285.5,0.0,24.98,0.0,310.48,0.0875,USD,Card,,0,,2
20-20220220-000137,20,108,2022-02-20,2022-02-22,2022-03-24,222.0,0.0,19.42,0.0,241.42,0.0875,USD,COD,,0,,3
20-20220223-000138,20,104,2022-02-23,2022-02-25,2022-03-27,24.0,0.0,2.1,5.0,31.1,0.0875,USD,Card,,0,,1
20-20220225-000139,20,103,2022-02-25,2022-02-26,2022-03-28,283.5,0.0,24.81,0.0,308.31,0.0875,USD,ApplePay,,0,,3
20-20220226-000140,20,103,2022-02-26,2022-02-26,2022-03-28,61.5,0.0,5.38,0.0,66.88,0.0875,USD,ApplePay,,0,,1
20-20220304-000141,20,106,2022-03-04,2022-03-07,2022-04-06,120.0,0.0,10.5,0.0,130.5,0.0875,USD,PayPal,,0,,1
20-20220314-000142,20,102,2022-03-14,2022-03-14,2022-04-13,164.5,23.85,12.31,0.0,152.96,0.0875,USD,Card,P-US-20220314-SPRING,0,,2
20-20220323-000143,20,101,2022-03-23,2022-03-23,2022-04-22,204.0,29.58,15.26,0.0,189.68,0.0875,USD,Card,P-US-20220314-SPRING,0,,1
20-20220410-000144,20,108,2022-04-10,2022-04-13,2022-05-13,329.5,0.0,28.83,0.0,358.33,0.0875,USD,Card,,0,,4
20-20220411-000145,20,101,2022-04-11,2022-04-11,2022-05-11,48.0,0.0,4.2,5.0,57.2,0.0875,USD,Card,,0,,1
20-20220423-000146,20,104,2022-04-23,2022-04-23,2022-05-23,159.5,0.0,13.96,0.0,173.46,0.0875,USD,Card,,0,,3
20-20220508-000147,20,104,2022-05-08,2022-05-09,2022-06-08,178.0,0.0,15.57,0.0,193.57,0.0875,USD,Card,,0,,2
20-20220510-R000147,20,104,2022-05-10,2022-05-10,2022-05-10,-178.0,0.0,-15.57,-0.0,-193.57,0.0875,USD,Card,,1,20-20220508-000147,2
20-20220510-000148,20,101,2022-05-10,2022-05-10,2022-06-09,35.5,0.0,3.11,5.0,43.61,0.0875,USD,Card,,0,,1
20-20220607-000149,20,105,2022-06-07,2022-06-08,2022-07-08,35.5,0.0,3.11,5.0,43.61,0.0875,USD,Cash,,0,,1
20-20220614-000150,20,104,2022-06-14,2022-06-17,2022-07-17,51.5,0.0,4.51,0.0,56.01,0.0875,USD,Card,,0,,2
20-20220625-000151,20,105,2022-06-25,2022-06-27,2022-07-27,66.5,0.0,5.82,0.0,72.32,0.0875,USD,Cash,,0,,1
20-20220628-000152,20,102,2022-06-28,2022-06-30,2022-07-30,69.0,0.0,6.04,0.0,75.04,0.0875,USD,Card,,0,,1
20-20220703-000153,20,107,2022-07-03,2022-07-06,2022-08-05,20.0,0.0,1.75,5.0,26.75,0.0875,USD,Card,,0,,1
20-20220826-000154,20,102,2022-08-26,2022-08-28,2022-09-27,21.0,0.0,1.84,5.0,27.84,0.0875,USD,Card,,0,,1
20-20220925-000155,20,108,2022-09-25,2022-09-28,2022-10-28,91.0,10.21,7.07,0.0,87.86,0.0875,USD,Cash,P-US-20220920-BACKT,0,,2
20-20220928-000156,20,102,2022-09-28,2022-09-28,2022-10-28,86.0,9.65,6.68,0.0,83.03,0.0875,USD,ApplePay,P-US-20220920-BACKT,0,,2
20-20221015-000157,20,103,2022-10-15,2022-10-18,2022-11-17,91.5,0.0,8.01,0.0,99.51,0.0875,USD,Card,,0,,3
20-20221210-000158,20,106,2022-12-10,2022-12-10,2023-01-09,94.5,0.0,8.27,0.0,102.77,0.0875,USD,Card,,0,,3
20-20221212-000159,20,106,2022-12-12,2022-12-15,2023-01-14,78.0,0.0,6.82,0.0,84.82,0.0875,USD,PayPal,,0,,1
20-20221214-000160,20,105,2022-12-14,2022-12-15,2023-01-14,276.0,0.0,24.15,0.0,300.15,0.0875,USD,Cash,,0,,1
20-20221219-000161,20,105,2022-12-19,2022-12-19,2023-01-18,10.0,0.0,0.88,5.0,15.88,0.0875,USD,Cash,,0,,1
20-20221220-000162,20,101,2022-12-20,2022-12-20,2023-01-19,178.5,0.0,15.62,0.0,194.12,0.0875,USD,ApplePay,,0,,2
20-20221224-000163,20,105,2022-12-24,2022-12-24,2023-01-23,113.0,0.0,9.89,0.0,122.89,0.0875,USD,Card,,0,,3
20-20230101-000164,20,107,2023-01-01,2023-01-01,2023-01-31,95.5,0.0,8.36,0.0,103.86,0.0875,USD,Card,,0,,2
20-20230128-000165,20,104,2023-01-28,2023-01-31,2023-03-02,146.0,0.0,12.77,0.0,158.77,0.0875,USD,ApplePay,,0,,1
20-20230211-000166,20,106,2023-02-11,2023-02-14,2023-03-16,54.5,0.0,4.77,0.0,59.27,0.0875,USD,COD,,0,,2
20-20230217-000167,20,105,2023-02-17,2023-02-20,2023-03-22,144.0,0.0,12.6,0.0,156.6,0.0875,USD,Card,,0,,1
20-20230220-000168,20,101,2023-02-20,2023-02-23,2023-03-25,41.0,0.0,3.59,5.0,49.59,0.0875,USD,Card,,0,,1
20-20230226-000169,20,103,2023-02-26,2023-02-27,2023-03-29,40.0,0.0,3.5,5.0,48.5,0.0875,USD,Card,,0,,1
20-20230227-000170,20,107,2023-02-27,2023-02-27,2023-03-29,90.0,0.0,7.87,0.0,97.87,0.0875,USD,PayPal,,0,,2
20-20230303-000171,20,102,2023-03-03,2023-03-06,2023-04-05,130.5,0.0,11.42,0.0,141.92,0.0875,USD,Card,,0,,3
20-20230312-000172,20,108,2023-03-12,2023-03-13,2023-04-12,314.5,0.0,27.52,0.0,342.02,0.0875,USD,COD,,0,,4
20-20230330-000173,20,104,2023-03-30,2023-03-30,2023-04-29,471.0,78.42,34.35,0.0,426.93,0.0875,USD,ApplePay,P-US-20230321-SPRING,0,,1
20-20230404-000174,20,106,2023-04-04,2023-04-05,2023-05-05,35.0,5.83,2.55,5.0,36.72,0.0875,USD,ApplePay,P-US-20230321-SPRING,0,,2
20-20230419-000175,20,105,2023-04-19,2023-04-21,2023-05-21,33.0,0.0,2.89,5.0,40.89,0.0875,USD,Cash,,0,,1
20-20230501-000176,20,107,2023-05-01,2023-05-01,2023-05-31,334.5,0.0,29.27,0.0,363.77,0.0875,USD,Card,,0,,1
20-20230513-000177,20,106,2023-05-13,2023-05-14,2023-06-13,206.5,0.0,18.07,0.0,224.57,0.0875,USD,Card,,0,,2
20-20230529-000178,20,104,2023-05-29,2023-05-31,2023-06-30,172.0,0.0,15.05,0.0,187.05,0.0875,USD,Transfer,,0,,2
20-20230603-000179,20,105,2023-06-03,2023-06-05,2023-07-05,10.0,0.0,0.88,5.0,15.88,0.0875,USD,Cash,,0,,1
20-20230606-000180,20,105,2023-06-06,2023-06-09,2023-07-09,26.5,5.11,1.87,5.0,28.26,0.0875,USD,Card,P-US-20230606-SUMMER,0,,2
20-20230608-000181,20,107,2023-06-08,2023-06-09,2023-07-09,93.0,17.92,6.57,0.0,81.65,0.0875,USD,Card,P-US-20230606-SUMMER,0,,1
20-20230611-000182,20,108,2023-06-11,2023-06-13,2023-07-13,41.5,8.0,2.93,5.0,41.43,0.0875,USD,Cash,P-US-20230606-SUMMER,0,,1
20-20230710-000183,20,104,2023-07-10,2023-07-13,2023-08-12,20.0,0.0,1.75,5.0,26.75,0.0875,USD,Card,,0,,2
20-20230912-000184,20,107,2023-09-12,2023-09-14,2023-10-14,41.5,3.95,3.29,5.0,45.84,0.0875,USD,Card,P-US-20230907-BACKT,0,,1
20-20230916-000185,20,103,2023-09-16,2023-09-16,2023-10-16,47.5,4.52,3.76,5.0,51.74,0.0875,USD,Card,P-US-20230907-BACKT,0,,2
20-20230919-000186,20,108,2023-09-19,2023-09-22,2023-10-22,136.0,0.0,11.9,0.0,147.9,0.0875,USD,Card,,0,,2
